titulo;barrio;precio;metros;habitaciones;banos;planta;ascensor;garaje;terraza;aire;amueblado;reformado;url;precio_m2;es_piso_alto;es_estudio;metros_por_habitacion;log_precio;penalizacion_sin_ascensor;score_calidad
Piso en Calle de Ana de Austria, Sanchinarro, Madrid;Sanchinarro;1750;120;3;2;1;1;1;0;1;0;0;https://www.idealista.com/inmueble/110070645/;14.58;0;0;40.0;7.4673710669175595;0;3
Piso en Avenida Isabel de Valois, 28, Sanchinarro, Madrid;Sanchinarro;1150;60;1;1;4;1;1;0;1;1;0;https://www.idealista.com/inmueble/2071009/;19.17;1;0;60.0;7.047517221357296;0;4
Piso en Calle de Isabel Clara Eugenia, Sanchinarro, Madrid;Sanchinarro;1500;76;3;2;5;1;1;1;1;0;0;https://www.idealista.com/inmueble/110201867/;19.74;1;0;25.33;7.313220387090301;0;4
Estudio en Avenida de Francisco Pi y Margall, 79, Sanchinarro, Madrid;Sanchinarro;1090;33;0;1;1;1;1;0;1;1;0;https://www.idealista.com/inmueble/110161608/;33.03;0;1;33.0;6.993932975223189;0;4
Piso en Avenida Isabel de Valois, 28, Sanchinarro, Madrid;Sanchinarro;1150;60;1;1;6;0;0;0;0;0;0;https://www.idealista.com/inmueble/91487500/;19.17;1;0;60.0;7.047517221357296;1;0
Piso en Calle de Ana de Austria, 57, Sanchinarro, Madrid;Sanchinarro;2300;166;4;2;2;1;1;0;1;0;0;https://www.idealista.com/inmueble/110178512/;13.86;0;0;41.5;7.7406644019172415;0;3
Piso en Calle del Alcalde Redondo Aceña, 2, Sanchinarro, Madrid;Sanchinarro;1450;98;2;2;2;1;1;0;1;0;0;https://www.idealista.com/inmueble/110069515/;14.8;0;0;49.0;7.27931883541462;0;3
Piso en Calle de Ana de Austria, 101, Sanchinarro, Madrid;Sanchinarro;1710;55;1;1;5;1;1;0;1;1;0;https://www.idealista.com/inmueble/90935562/;31.09;1;0;55.0;7.444248649496705;0;4
Piso en Calle Infante Fernando, 4, Sanchinarro, Madrid;Sanchinarro;1180;68;1;1;3;1;1;0;0;1;1;https://www.idealista.com/inmueble/90757451/;17.35;1;0;68.0;7.07326971745971;0;4
Piso en Plaza Cronos, 5, Simancas, Madrid;Simancas;950;65;1;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/90126348/;14.62;1;0;65.0;6.856461984594587;0;3
Piso en Calle de la Virgen de la Oliva, 47, Simancas, Madrid;Simancas;1200;79;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110204312/;15.19;0;0;39.5;7.090076835776092;0;2
Piso en Calle de la Virgen de la Oliva, Simancas, Madrid;Simancas;1200;89;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187913/;13.48;0;0;44.5;7.090076835776092;0;0
Piso en Calle de Julián Camarillo, 47, Simancas, Madrid;Simancas;1500;100;1;2;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110071336/;15.0;0;0;100.0;7.313220387090301;0;2
Estudio en Carrera de San Jerónimo, Sol, Madrid;Sol;1400;36;0;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/107054884/;38.89;0;1;36.0;7.24422751560335;0;3
Ático en Calle de la Sal, Sol, Madrid;Sol;3250;120;4;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/110205047/;27.08;1;0;30.0;8.086410275323782;0;4
Piso en Calle de la Sal, 5, Sol, Madrid;Sol;2430;95;3;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110204874/;25.58;0;0;31.67;7.795646536334594;0;3
Ático en Calle de la Sal, Sol, Madrid;Sol;2130;70;3;1;5;0;0;0;0;0;0;https://www.idealista.com/inmueble/110204872/;30.43;1;0;23.33;7.6638772587034705;1;0
Ático en Calle de Toledo, Sol, Madrid;Sol;2300;75;2;1;4;1;0;1;1;0;0;https://www.idealista.com/inmueble/109587308/;30.67;1;0;37.5;7.7406644019172415;0;3
Ático en Calle de Toledo, Sol, Madrid;Sol;2300;75;2;1;4;1;0;1;1;0;0;https://www.idealista.com/inmueble/110165180/;30.67;1;0;37.5;7.7406644019172415;0;3
Ático en Calle Mayor, Sol, Madrid;Sol;2000;91;1;1;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/104976873/;21.98;1;0;91.0;7.600902459542082;0;4
Ático en Calle de la Paz, Sol, Madrid;Sol;1700;50;2;1;6;1;0;1;1;0;1;https://www.idealista.com/inmueble/110086322/;34.0;1;0;25.0;7.438383530044307;0;4
Piso en Calle de Toledo, Sol, Madrid;Sol;1250;52;1;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/91019862/;24.04;0;0;52.0;7.1308988302963465;0;2
Dúplex en Calle de la Paz, Sol, Madrid;Sol;1750;75;2;1;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/110141342/;23.33;1;0;37.5;7.4673710669175595;0;4
Piso en Madrid, Sol, Madrid;Sol;1600;68;1;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/110181824/;23.53;1;0;68.0;7.3777589082278725;0;4
Estudio en Calle de Preciados, Sol, Madrid;Sol;1200;40;0;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110207127/;30.0;0;1;40.0;7.090076835776092;0;3
Piso en Calle de la Montera, Sol, Madrid;Sol;2500;88;3;2;1;1;1;1;1;1;1;https://www.idealista.com/inmueble/108703938/;28.41;0;0;29.33;7.824046010856292;0;6
Piso en CL Chinchilla, Sol, Madrid;Sol;975;35;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/110201978/;27.86;1;0;35.0;6.882437470997847;0;3
Dúplex en Cava de San Miguel, Sol, Madrid;Sol;2000;80;1;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/108070861/;25.0;0;0;80.0;7.600902459542082;0;3
Piso en CL Montera, 45, Sol, Madrid;Sol;1500;47;1;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110200543/;31.91;0;0;47.0;7.313220387090301;0;3
Piso en Calle Mayor, Sol, Madrid;Sol;1600;69;2;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/109090130/;23.19;0;0;34.5;7.3777589082278725;0;0
Piso en Imperial, Sol, Madrid;Sol;1700;84;1;1;3;1;0;1;1;1;1;https://www.idealista.com/inmueble/107599010/;20.24;1;0;84.0;7.438383530044307;0;5
Piso en Calle de los Jardines, 8, Sol, Madrid;Sol;1335;55;1;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110005820/;24.27;0;0;55.0;7.19668657083435;0;2
Piso en Calle Mayor, Sol, Madrid;Sol;2880;109;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/101069219/;26.42;0;0;54.5;7.965545573129992;0;3
Piso en Carretas, 31, Sol, Madrid;Sol;1300;55;1;1;2;1;0;0;1;0;0;https://www.idealista.com/inmueble/97887605/;23.64;0;0;55.0;7.170119543449628;0;2
Piso en Calle Carretas, 31, Sol, Madrid;Sol;1300;61;1;1;4;1;0;0;1;0;0;https://www.idealista.com/inmueble/465164/;21.31;1;0;61.0;7.170119543449628;0;2
Piso en de la Aduana, Sol, Madrid;Sol;1650;51;1;1;2;1;1;1;1;0;1;https://www.idealista.com/inmueble/109909696/;32.35;0;0;51.0;7.408530566894626;0;5
Piso en tetuan, 34, Sol, Madrid;Sol;3510;150;1;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/100309380/;23.4;1;0;150.0;8.163371316459912;1;0
Piso en Calle del Correo, 4, Sol, Madrid;Sol;1350;51;1;1;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/87241543/;26.47;1;0;51.0;7.2078598714324755;0;4
Piso en Calle de la Virgen de los Peligros, Sol, Madrid;Sol;5500;180;3;4;2;1;0;1;1;0;1;https://www.idealista.com/inmueble/104939824/;30.56;0;0;60.0;8.612503371220562;0;4
Piso en Calle de Espoz y Mina, Sol, Madrid;Sol;2700;87;2;1;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/110179753/;31.03;0;0;43.5;7.90100705199242;0;4
Piso en Calle de la Montera, Sol, Madrid;Sol;1400;50;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110187920/;28.0;0;0;50.0;7.24422751560335;0;2
Piso en Calle de Atocha, Sol, Madrid;Sol;2430;58;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187743/;41.9;0;0;29.0;7.795646536334594;0;0
Piso en Calle del Caballero de Gracia, Sol, Madrid;Sol;4000;138;2;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/106157923/;28.99;1;0;69.0;8.294049640102028;1;0
Estudio en Calle del Arenal, Sol, Madrid;Sol;1400;35;0;1;-1;1;0;1;1;0;0;https://www.idealista.com/inmueble/109446751/;40.0;0;1;35.0;7.24422751560335;0;3
Piso en Calle de la Montera, 33, Sol, Madrid;Sol;1400;49;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110156598/;28.57;0;0;49.0;7.24422751560335;0;0
Piso en Calle Nuestra Señora de la Soledad, Buena Vista, Madrid;Sol;1100;55;2;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/109953428/;20.0;1;0;27.5;7.003065458786462;1;0
Piso en Calle Imperial, 1, Sol, Madrid;Sol;1250;45;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110071343/;27.78;0;0;45.0;7.1308988302963465;0;0
Piso en Calle del Arenal, 18, Sol, Madrid;Sol;2200;100;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110009305/;22.0;0;0;100.0;7.696212639346407;0;2
Piso en Plaza Mayor, Sol, Madrid;Sol;5000;171;3;2;3;1;0;0;1;0;0;https://www.idealista.com/inmueble/109461584/;29.24;1;0;57.0;8.517193191416238;0;2
Piso en Calle de la Lechuga, Sol, Madrid;Sol;4800;154;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/103984816/;31.17;0;0;77.0;8.476371196895983;0;3
Piso en Calle del Cardenal Cisneros, 33, Trafalgar, Madrid;Trafalgar;800;26;1;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/110206003/;30.77;1;0;26.0;6.684611727667927;0;3
Estudio en Glorieta del General Álvarez de Castro, 5 ,piso 4, Trafalgar, Madrid;Trafalgar;760;25;0;1;4;1;0;0;1;0;1;https://www.idealista.com/inmueble/40304977/;30.4;1;1;25.0;6.633318433280377;0;3
Piso en Calle de Viriato, Trafalgar, Madrid;Trafalgar;1695;55;1;1;1;1;0;1;0;1;1;https://www.idealista.com/inmueble/106848291/;30.82;0;0;55.0;7.43543801981455;0;4
Piso en Calle de García de Paredes, Trafalgar, Madrid;Trafalgar;2200;70;1;1;5;1;0;0;1;1;1;https://www.idealista.com/inmueble/110205267/;31.43;1;0;70.0;7.696212639346407;0;4
Piso en Calle de Palafox, Trafalgar, Madrid;Trafalgar;3400;109;2;2;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/97569078/;31.19;0;0;54.5;8.131530710604252;0;4
Piso en Castillo/metro Iglesia, Trafalgar, Madrid;Trafalgar;3500;140;4;2;1;1;0;1;1;1;1;https://www.idealista.com/inmueble/110202731/;25.0;0;0;35.0;8.160518247477505;0;5
Piso en Calle de Juan de Austria, Trafalgar, Madrid;Trafalgar;1500;60;2;1;2;1;0;0;0;1;0;https://www.idealista.com/inmueble/108384426/;25.0;0;0;30.0;7.313220387090301;0;2
Piso en Calle del Cardenal Cisneros, 7, Trafalgar, Madrid;Trafalgar;1880;49;2;1;2;1;0;0;0;1;1;https://www.idealista.com/inmueble/108854904/;38.37;0;0;24.5;7.539027055823995;0;3
Piso en Trafalgar, Madrid;Trafalgar;2400;58;1;2;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/109263616/;41.38;0;0;58.0;7.783224016336037;0;4
Estudio en Calle de Jordán, 3, Trafalgar, Madrid;Trafalgar;800;18;0;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110201819/;44.44;0;1;18.0;6.684611727667927;0;2
Piso en Calle de Monteleón, Trafalgar, Madrid;Trafalgar;1325;30;1;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110201225/;44.17;0;0;30.0;7.1891677384203225;0;2
Piso en Calle General Alvarez De Castro, Trafalgar, Madrid;Trafalgar;1650;50;2;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/94058295/;33.0;0;0;25.0;7.408530566894626;0;3
Piso en Calle del Cardenal Cisneros, Trafalgar, Madrid;Trafalgar;2420;63;2;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/98161414/;38.41;1;0;31.5;7.791522819150732;0;3
Piso en Calle Eloy Gonzalo, 9, Trafalgar, Madrid;Trafalgar;1750;70;2;1;1;1;0;0;1;0;0;https://www.idealista.com/inmueble/96528552/;25.0;0;0;35.0;7.4673710669175595;0;2
Piso en Trafalgar, Madrid;Trafalgar;1150;23;1;1;2;1;0;0;0;1;1;https://www.idealista.com/inmueble/110184663/;50.0;0;0;23.0;7.047517221357296;0;3
Piso en Calle de Gonzalo de Córdoba, s/n, Trafalgar, Madrid;Trafalgar;2000;75;2;2;6;1;0;0;1;0;1;https://www.idealista.com/inmueble/110179115/;26.67;1;0;37.5;7.600902459542082;0;3
Piso en Calle de Santa Engracia, Trafalgar, Madrid;Trafalgar;2500;100;3;2;2;1;0;0;0;1;0;https://www.idealista.com/inmueble/109113437/;25.0;0;0;33.33;7.824046010856292;0;2
Piso en Calle de Gonzalo de Córdoba, Trafalgar, Madrid;Trafalgar;4715;129;3;3;5;1;1;1;0;1;0;https://www.idealista.com/inmueble/95864126/;36.55;1;0;43.0;8.458504195067558;0;4
Piso en Calle del Castillo, Trafalgar, Madrid;Trafalgar;2570;68;2;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/107874088/;37.79;0;0;34.0;7.851661177889265;0;3
Piso en Calle de Manuel Silvela, Trafalgar, Madrid;Trafalgar;2740;100;3;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/94316971/;27.4;0;0;33.33;7.9157131993821155;0;4
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4000;100;3;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/105128160/;40.0;1;0;33.33;8.294049640102028;0;4
Piso en Calle de la Santísima Trinidad, Trafalgar, Madrid;Trafalgar;1850;41;1;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/107712848/;45.12;0;0;41.0;7.52294091807237;0;3
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;2985;70;2;1;6;1;0;0;1;1;0;https://www.idealista.com/inmueble/105812392/;42.64;1;0;35.0;8.001355025826703;0;3
Ático en Calle Fuencarral, Trafalgar, Madrid;Trafalgar;2850;92;2;2;7;1;0;1;1;0;0;https://www.idealista.com/inmueble/32956687/;30.98;1;0;46.0;7.955074273262696;0;3
Piso en CL Cardenal Cisneros, Trafalgar, Madrid;Trafalgar;2150;91;3;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/109935528/;23.63;0;0;30.33;7.673223121121708;0;3
Piso en Calle de Sagunto, Trafalgar, Madrid;Trafalgar;1195;45;1;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110197252/;26.56;0;0;45.0;7.085901464365611;0;3
Piso en Calle de García de Paredes, Trafalgar, Madrid;Trafalgar;1200;32;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187805/;37.5;0;0;32.0;7.090076835776092;0;0
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4075;137;4;4;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/100581580/;29.74;1;0;34.25;8.312626025674962;0;3
Piso en Calle del Cardenal Cisneros, Trafalgar, Madrid;Trafalgar;2395;56;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/102584550/;42.77;1;0;56.0;7.781138509845015;0;3
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;3715;135;4;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/104568523/;27.52;0;0;33.75;8.220133957151859;0;3
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4070;137;4;4;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/100523409/;29.71;1;0;34.25;8.311398278436641;0;4
Piso en Calle de Fuencarral, Trafalgar, Madrid;Trafalgar;3310;90;3;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/101045397/;36.78;1;0;30.0;8.104703468371108;0;4
Dúplex en Calle de Santa Feliciana, Trafalgar, Madrid;Trafalgar;4500;120;3;2;7;1;0;0;1;1;0;https://www.idealista.com/inmueble/105081352/;37.5;1;0;40.0;8.411832675758411;0;3
Piso en Calle de Eguilaz, Trafalgar, Madrid;Trafalgar;3590;150;2;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/98372190/;23.93;1;0;75.0;8.185907481482324;0;3
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4175;134;4;4;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/100598186/;31.16;1;0;33.5;8.336869637284956;0;3
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;3965;139;3;4;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/100459157/;28.53;0;0;46.33;8.285261134068948;0;3
Dúplex en Calle de José Marañón, Trafalgar, Madrid;Trafalgar;4300;125;3;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/97290097/;34.4;1;0;41.67;8.366370301681654;0;4
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4090;134;4;4;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/100598006/;30.52;0;0;33.5;8.316300249036848;0;3
Piso en Calle del Cardenal Cisneros, Trafalgar, Madrid;Trafalgar;2555;60;2;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/102736946/;42.58;1;0;30.0;7.845807502637805;0;3
Dúplex en Calle de la Santísima Trinidad, Trafalgar, Madrid;Trafalgar;5500;170;3;4;8;1;0;1;1;1;0;https://www.idealista.com/inmueble/96029945/;32.35;1;0;56.67;8.612503371220562;0;4
Piso en Plaza de Olavide, 10, Trafalgar, Madrid;Trafalgar;1100;43;1;1;7;1;0;0;1;0;1;https://www.idealista.com/inmueble/95388364/;25.58;1;0;43.0;7.003065458786462;0;3
Estudio en Calle de Juan de Austria, s/n, Trafalgar, Madrid;Trafalgar;1200;40;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110156608/;30.0;0;1;40.0;7.090076835776092;0;0
Piso en Calle de Nicasio Gallego, s/n, Trafalgar, Madrid;Trafalgar;1800;60;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110136485/;30.0;0;0;30.0;7.495541943884256;0;0
Piso en Calle de Sagasta, 5, Trafalgar, Madrid;Trafalgar;1150;25;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110071351/;46.0;0;0;25.0;7.047517221357296;0;0
Piso en Calle de Sagasta, s/n, Trafalgar, Madrid;Trafalgar;1250;40;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110126309/;31.25;0;0;40.0;7.1308988302963465;0;2
Piso en Calle de Santa Engracia, Trafalgar, Madrid;Trafalgar;2000;80;2;1;4;1;1;0;1;1;1;https://www.idealista.com/inmueble/106584235/;25.0;1;0;40.0;7.600902459542082;0;5
Ático en Calle de Palafox, Trafalgar, Madrid;Trafalgar;4050;90;2;2;4;1;0;1;1;1;1;https://www.idealista.com/inmueble/100674327/;45.0;1;0;45.0;8.306472160100585;0;5
Piso en Calle de Medellín, Trafalgar, Madrid;Trafalgar;2295;67;1;1;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/106902782/;34.25;0;0;67.0;7.738488122494646;0;4
Estudio en Calle de Sagasta, Trafalgar, Madrid;Trafalgar;1200;27;0;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/109079719/;44.44;0;1;27.0;7.090076835776092;0;3
Ático en Trafalgar, Madrid;Trafalgar;3530;90;3;2;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/101800746/;39.22;1;0;30.0;8.169053149927343;0;4
Piso en Calle Matilde Téllez, 52, Tres Olivos - Valverde, Madrid;Tres Olivos - Valverde;2900;129;3;2;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/110181798/;22.48;1;0;43.0;7.9724660159745655;0;4
Estudio en Calle de Ángel Múgica, 7, Tres Olivos - Valverde, Madrid;Tres Olivos - Valverde;950;50;0;1;0;1;0;0;1;1;0;https://www.idealista.com/inmueble/110205966/;19.0;0;1;50.0;6.856461984594587;0;3
Piso en Calle de San Dacio, 7, Tres Olivos - Valverde, Madrid;Tres Olivos - Valverde;1500;74;3;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110202507/;20.27;0;0;24.67;7.313220387090301;0;2
Piso en Calle de Francisco Sancha, Tres Olivos - Valverde, Madrid;Tres Olivos - Valverde;950;35;1;1;3;1;0;0;0;1;0;https://www.idealista.com/inmueble/109890204/;27.14;1;0;35.0;6.856461984594587;0;2
Piso en Travesía los Nueve, Valdeacederas, Madrid;Valdeacederas;850;30;1;1;0;1;0;0;1;1;1;https://www.idealista.com/inmueble/110037783/;28.33;0;0;30.0;6.745236349484363;0;4
Estudio en Calle de Garci-Nuño, 6, Valdeacederas, Madrid;Valdeacederas;1200;29;0;1;0;1;0;1;1;1;1;https://www.idealista.com/inmueble/110203318/;41.38;0;1;29.0;7.090076835776092;0;5
Piso en Calle de Fereluz, Valdeacederas, Madrid;Valdeacederas;1900;83;2;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/109749609/;22.89;1;0;41.5;7.549609165154532;1;0
Piso en Calle de las Azucenas, 45, Valdeacederas, Madrid;Valdeacederas;1100;54;1;1;0;1;0;0;1;0;0;https://www.idealista.com/inmueble/110199837/;20.37;0;0;54.0;7.003065458786462;0;2
Piso en Paseo de la Dirección, Valdeacederas, Madrid;Valdeacederas;2100;85;2;2;9;1;1;1;1;1;0;https://www.idealista.com/inmueble/109796650/;24.71;1;0;42.5;7.649692623711514;0;5
Piso en Valdeacederas, Madrid;Valdeacederas;850;42;1;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/97456601/;20.24;0;0;42.0;6.745236349484363;0;3
Piso en Calle de Garci-Nuño, 21, Valdeacederas, Madrid;Valdeacederas;1480;50;2;1;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/110184677/;29.6;0;0;25.0;7.299797366758161;0;4
Piso en Calle de Müller, 42, Valdeacederas, Madrid;Valdeacederas;950;48;1;1;2;1;0;0;0;0;1;https://www.idealista.com/inmueble/107606178/;19.79;0;0;48.0;6.856461984594587;0;2
Piso en Calle de las Orquídeas, Valdeacederas, Madrid;Valdeacederas;1650;55;1;1;0;1;0;0;1;1;0;https://www.idealista.com/inmueble/107035091/;30.0;0;0;55.0;7.408530566894626;0;3
Piso en Calle Veza, 21, Valdeacederas, Madrid;Valdeacederas;1599;65;3;1;1;1;0;1;0;1;0;https://www.idealista.com/inmueble/98768508/;24.6;0;0;21.67;7.377133712833954;0;3
Piso en Calle Marqués de Viana, 82, Valdeacederas, Madrid;Valdeacederas;1291;66;2;2;4;1;1;0;0;0;1;https://www.idealista.com/inmueble/108619217/;19.56;1;0;33.0;7.1631723908466425;0;3
Piso en Calle Marqués de Viana, 82, Valdeacederas, Madrid;Valdeacederas;1570;83;3;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/108619020/;18.92;1;0;27.67;7.358830898342354;1;0
Piso en Calle Marqués de Viana, 82, Valdeacederas, Madrid;Valdeacederas;1590;85;3;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/108618975/;18.71;0;0;28.33;7.371489295214277;0;0
Piso en Calle Marqués de Viana, 82, Valdeacederas, Madrid;Valdeacederas;1667;89;3;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/108618974/;18.73;0;0;29.67;7.418780882750794;0;0
Piso en Calle Bravo Murillo, 297, Valdeacederas, Madrid;Valdeacederas;1800;85;3;2;4;1;0;1;0;1;1;https://www.idealista.com/inmueble/97706924/;21.18;1;0;28.33;7.495541943884256;0;4
Piso en Calle de la Alfalfa, 29, Valdeacederas, Madrid;Valdeacederas;2970;90;3;2;0;1;1;0;1;1;0;https://www.idealista.com/inmueble/101126106/;33.0;0;0;30.0;7.996317231796746;0;4
Estudio en Calle del Capitán Blanco Argibay, s/n, Valdeacederas, Madrid;Valdeacederas;900;34;0;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110194911/;26.47;0;1;34.0;6.802394763324311;0;2
Ático en Paseo de la Dirección, Valdeacederas, Madrid;Valdeacederas;5000;220;3;2;15;1;1;1;1;0;0;https://www.idealista.com/inmueble/109932215/;22.73;1;0;73.33;8.517193191416238;0;4
Piso en Paseo de la Dirección, 161, Valdeacederas, Madrid;Valdeacederas;1900;79;1;1;5;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187369/;24.05;1;0;79.0;7.549609165154532;1;0
Piso en Calle de Estanislao Pérez Pita, Valdebebas - Valdefuentes, Madrid;Valdebebas;2500;122;3;2;6;1;1;1;1;1;0;https://www.idealista.com/inmueble/110053679/;20.49;1;0;40.67;7.824046010856292;0;5
Ático en Valdebebas - Valdefuentes, Madrid;Valdebebas;3295;190;3;1;8;0;0;0;0;0;0;https://www.idealista.com/inmueble/108473733/;17.34;1;0;63.33;8.100161446936607;1;0
Piso en Calle de María Reiche, Valdebebas - Valdefuentes, Madrid;Valdebebas;1390;43;1;1;5;1;1;0;1;1;0;https://www.idealista.com/inmueble/106248840/;32.33;1;0;43.0;7.237059026124737;0;4
Estudio en Calle Carlos Fernández Casado, 36, Valdebebas - Valdefuentes, Madrid;Valdebebas;1185;33;0;1;1;1;1;1;1;1;1;https://www.idealista.com/inmueble/109438862/;35.91;0;1;33.0;7.077498053569231;0;6
Piso en Calle Carlos Fernández Casado, 36, Valdebebas - Valdefuentes, Madrid;Valdebebas;1570;52;1;1;1;1;1;1;1;1;1;https://www.idealista.com/inmueble/109451818/;30.19;0;0;52.0;7.358830898342354;0;6
Estudio en Manuel Fraga Iribarne, 141, Valdebebas - Valdefuentes, Madrid;Valdebebas;907;25;0;1;1;1;1;0;0;1;1;https://www.idealista.com/inmueble/101604857/;36.28;0;1;25.0;6.810142450115136;0;4
Piso en Manuel Fraga Iribarne, 141, Valdebebas - Valdefuentes, Madrid;Valdebebas;1371;38;1;1;1;1;1;0;0;1;1;https://www.idealista.com/inmueble/103392122/;36.08;0;0;38.0;7.223295679562314;0;4
